,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
3717,63,retired,married,professional.course,no,no,no,cellular,dec,mon,4,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5
3718,28,technician,married,university.degree,no,yes,yes,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
3719,56,management,married,basic.4y,unknown,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
3720,31,services,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
3721,33,management,married,university.degree,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3722,25,admin.,single,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
3723,44,admin.,divorced,university.degree,no,yes,yes,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
3724,54,technician,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
3725,32,housemaid,married,basic.6y,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
3726,54,housemaid,married,professional.course,no,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
3727,32,technician,married,professional.course,no,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
3728,46,admin.,married,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
3729,57,retired,divorced,professional.course,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
3730,30,technician,single,professional.course,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
3731,54,management,married,university.degree,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3732,48,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8
3733,28,services,married,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3734,37,admin.,married,university.degree,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
3735,40,technician,married,basic.9y,no,no,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
3736,28,technician,married,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
3737,41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
3738,27,student,single,high.school,unknown,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
3739,45,admin.,married,professional.course,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3740,45,management,married,basic.9y,unknown,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
3741,43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
3742,35,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
3743,36,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
3744,47,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
3745,57,admin.,married,university.degree,no,no,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3746,27,self-employed,married,university.degree,no,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
3747,64,retired,married,unknown,no,no,no,cellular,aug,fri,4,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2
3748,29,management,single,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
3749,45,management,married,university.degree,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
3750,26,blue-collar,single,high.school,unknown,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
3751,54,services,married,high.school,no,yes,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
3752,29,admin.,single,basic.9y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
3753,39,admin.,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
3754,46,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
3755,44,technician,married,professional.course,unknown,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
3756,36,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,1,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5
3757,59,admin.,married,high.school,no,yes,no,cellular,aug,wed,2,2,1,success,-2.9,92.201,-31.4,0.884,5076.2
3758,56,technician,married,university.degree,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
3759,33,unemployed,married,high.school,unknown,yes,no,cellular,jul,wed,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
3760,51,technician,divorced,professional.course,no,no,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
3761,59,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3762,31,services,married,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3763,46,technician,married,professional.course,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3764,21,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
3765,33,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
3766,46,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
3767,24,blue-collar,single,unknown,no,no,no,cellular,jul,tue,17,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
3768,35,technician,married,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
3769,32,self-employed,single,university.degree,no,yes,no,cellular,dec,mon,4,999,1,failure,-3.0,92.713,-33.0,0.706,5023.5
3770,35,services,married,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
3771,32,self-employed,single,university.degree,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
3772,34,technician,married,professional.course,no,yes,no,telephone,sep,mon,5,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6
3773,47,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
3774,60,retired,divorced,high.school,no,no,no,cellular,sep,wed,2,999,2,failure,-3.4,92.379,-29.8,0.768,5017.5
3775,43,services,divorced,high.school,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3776,58,technician,married,basic.4y,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5
3777,31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
3778,38,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
3779,35,management,married,university.degree,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
3780,34,services,married,basic.9y,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
3781,31,admin.,single,high.school,no,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3782,30,self-employed,married,professional.course,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
3783,49,management,divorced,high.school,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3784,41,services,married,high.school,no,yes,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3785,53,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
3786,45,housemaid,married,basic.4y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
3787,58,retired,married,basic.4y,no,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
3788,46,technician,married,basic.9y,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
3789,56,services,divorced,high.school,unknown,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
3790,28,self-employed,single,university.degree,no,yes,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1
3791,38,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1
3792,32,technician,single,professional.course,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
3793,36,admin.,married,university.degree,no,no,no,cellular,jun,mon,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2
3794,27,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3795,46,management,married,basic.9y,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
3796,40,admin.,married,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
3797,31,technician,married,professional.course,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6
3798,45,admin.,married,university.degree,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
3799,49,self-employed,married,high.school,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
3800,52,self-employed,married,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3801,53,admin.,divorced,high.school,no,yes,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2
3802,26,services,single,high.school,no,unknown,unknown,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
3803,48,services,single,high.school,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
3804,32,technician,married,professional.course,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
3805,34,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
3806,35,technician,married,professional.course,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
3807,38,student,single,university.degree,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
3808,53,technician,single,professional.course,no,yes,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
3809,44,technician,divorced,professional.course,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
3810,53,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,2,3,1,success,-2.9,92.201,-31.4,0.838,5076.2
3811,39,management,single,basic.9y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
3812,38,entrepreneur,married,basic.9y,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
3813,33,services,married,high.school,no,yes,no,cellular,jun,wed,2,12,2,success,-1.7,94.055,-39.8,0.767,4991.6
3814,37,technician,married,high.school,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
3815,29,technician,single,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
3816,33,unemployed,single,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
3817,33,admin.,single,university.degree,no,no,no,cellular,mar,tue,2,999,1,failure,-1.8,92.843,-50.0,1.614,5099.1
3818,28,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5
3819,26,blue-collar,single,high.school,no,no,yes,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
3820,35,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
3821,46,admin.,married,university.degree,no,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
3822,43,services,married,high.school,unknown,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
3823,45,admin.,single,university.degree,no,no,no,cellular,may,fri,1,3,1,success,-1.8,92.893,-46.2,1.259,5099.1
3824,50,technician,married,high.school,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
3825,42,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
3826,28,student,single,professional.course,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
3827,36,admin.,divorced,high.school,no,no,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
3828,28,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
3829,49,housemaid,married,basic.4y,unknown,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
3830,25,blue-collar,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3831,43,management,married,unknown,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
3832,36,housemaid,married,basic.6y,no,yes,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
3833,34,technician,divorced,unknown,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
3834,34,admin.,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3835,56,management,divorced,university.degree,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
3836,34,management,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
3837,28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
3838,52,technician,married,university.degree,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
3839,38,admin.,married,high.school,no,unknown,unknown,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
3840,32,admin.,single,university.degree,no,no,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
3841,55,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
3842,33,technician,married,professional.course,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
3843,33,blue-collar,divorced,basic.6y,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
3844,48,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
3845,36,management,married,university.degree,no,yes,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3846,33,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3847,40,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
3848,29,management,married,university.degree,no,no,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
3849,55,management,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
3850,53,admin.,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3851,28,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
3852,30,blue-collar,single,basic.4y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
3853,38,technician,married,university.degree,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
3854,32,admin.,single,university.degree,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
3855,55,technician,married,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3856,40,technician,single,high.school,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
3857,33,services,married,high.school,no,yes,yes,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
3858,33,admin.,married,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
3859,48,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
3860,57,services,married,high.school,no,yes,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
3861,46,services,married,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
3862,52,technician,married,professional.course,no,yes,no,cellular,nov,fri,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5
3863,32,services,single,high.school,no,yes,yes,cellular,aug,wed,1,4,2,success,-2.9,92.201,-31.4,0.884,5076.2
3864,27,admin.,single,university.degree,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2
3865,41,admin.,married,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1
3866,38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
3867,31,admin.,single,university.degree,no,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
3868,33,admin.,single,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
3869,27,services,married,professional.course,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3870,43,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
3871,36,admin.,married,high.school,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3872,38,technician,married,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
3873,50,entrepreneur,married,basic.9y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
3874,54,technician,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
3875,72,retired,divorced,basic.4y,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2
3876,48,admin.,divorced,basic.4y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
3877,54,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,mon,17,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
3878,31,management,married,university.degree,no,no,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
3879,50,self-employed,married,basic.9y,no,yes,yes,cellular,may,mon,6,3,1,success,-1.8,92.893,-46.2,1.354,5099.1
3880,40,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
3881,29,services,single,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
3882,68,retired,married,basic.4y,no,no,no,telephone,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5
3883,47,admin.,single,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
3884,30,services,single,high.school,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
3885,34,admin.,married,university.degree,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
3886,52,technician,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
3887,30,admin.,married,university.degree,unknown,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
3888,37,admin.,single,university.degree,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
3889,32,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
3890,43,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
3891,31,admin.,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
3892,29,technician,single,unknown,no,yes,yes,cellular,jul,mon,3,999,0,nonexistent,-2.9,92.469,-33.6,0.996,5076.2
3893,34,admin.,single,high.school,no,yes,no,telephone,jun,fri,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
